# Messy Height vs Time
7.057404088316554081e+00,1.448897795591182369e+00
7.008071718351452262e+00,1.454909819639278457e+00
7.069246719401813372e+00,1.460921843687374766e+00
7.126533249203700571e+00,1.466933867735470853e+00
6.981819257228219833e+00,1.472945891783567163e+00
7.009217693908017743e+00,1.478957915831663250e+00
6.935907539686702705e+00,1.484969939879759560e+00
6.987829252208222819e+00,1.490981963927855647e+00
6.848078603092524475e+00,1.496993987975951956e+00
7.020709843495207103e+00,1.503006012024048044e+00
6.968436208672677878e+00,1.509018036072144353e+00
6.946880943960100474e+00,1.515030060120240440e+00
6.851420788854547972e+00,1.521042084168336750e+00
6.883438043203367940e+00,1.527054108216432837e+00
6.875674842307066825e+00,1.533066132264529147e+00
6.879748012288048109e+00,1.539078156312625234e+00
6.846385503188468391e+00,1.545090180360721321e+00
6.824979405251954567e+00,1.551102204408817631e+00
6.799499428892572972e+00,1.557114228456913718e+00
6.791325433616974827e+00,1.563126252505010028e+00
6.768001191818678208e+00,1.569138276553106115e+00
6.703416823843832084e+00,1.575150300601202424e+00
6.844405079691871840e+00,1.581162324649298512e+00
6.723823236141200255e+00,1.587174348697394821e+00
6.658245340355761321e+00,1.593186372745490909e+00
6.610269498967382695e+00,1.599198396793587218e+00
6.664734739217137438e+00,1.605210420841683305e+00
6.653385319093853667e+00,1.611222444889779615e+00
6.674789697761092988e+00,1.617234468937875702e+00
6.559060844607849994e+00,1.623246492985972012e+00
6.550415129962321892e+00,1.629258517034068099e+00
6.600791369008868870e+00,1.635270541082164408e+00
6.474218171716382031e+00,1.641282565130260496e+00
6.434435756139226470e+00,1.647294589178356805e+00
6.324947378654154129e+00,1.653306613226452892e+00
6.434182586688943495e+00,1.659318637274548980e+00
6.448473214563573919e+00,1.665330661322645289e+00
6.322224647270769715e+00,1.671342685370741377e+00
6.371544527958120874e+00,1.677354709418837686e+00
6.324926318996512364e+00,1.683366733466933773e+00
6.204607555559331189e+00,1.689378757515030083e+00
6.280565313299797836e+00,1.695390781563126170e+00
6.259882605659663035e+00,1.701402805611222480e+00
6.207000849260836617e+00,1.707414829659318567e+00
6.111532432115015290e+00,1.713426853707414876e+00
6.196326532708213541e+00,1.719438877755510964e+00
6.053774533172532557e+00,1.725450901803607273e+00
6.177768305668781323e+00,1.731462925851703361e+00
5.912231690283428875e+00,1.737474949899799670e+00
6.054666080984118182e+00,1.743486973947895757e+00
5.950305635082287381e+00,1.749498997995992067e+00
5.890988693582150937e+00,1.755511022044088154e+00
5.886213288013707690e+00,1.761523046092184241e+00
5.838115389353922602e+00,1.767535070140280551e+00
5.844648164513078115e+00,1.773547094188376638e+00
5.846062908746612941e+00,1.779559118236472948e+00
5.809890706821595252e+00,1.785571142284569035e+00
5.697666947661732095e+00,1.791583166332665344e+00
5.783151360402904118e+00,1.797595190380761432e+00
5.647536720858863823e+00,1.803607214428857741e+00
5.573217762565689348e+00,1.809619238476953829e+00
5.550763121722805948e+00,1.815631262525050138e+00
5.514241474942195964e+00,1.821643286573146225e+00
5.635723664961746593e+00,1.827655310621242535e+00
5.516306047436044580e+00,1.833667334669338622e+00
5.523481995484530671e+00,1.839679358717434932e+00
5.480473776453007595e+00,1.845691382765531019e+00
5.355235783980559994e+00,1.851703406813627328e+00
5.287934449812564885e+00,1.857715430861723416e+00
5.382437197210256485e+00,1.863727454909819725e+00
5.316142174377630703e+00,1.869739478957915813e+00
5.225902144562352802e+00,1.875751503006011900e+00
5.195585806760154135e+00,1.881763527054108209e+00
5.180120750426420173e+00,1.887775551102204297e+00
5.185642453964788956e+00,1.893787575150300606e+00
5.174690147183357958e+00,1.899799599198396693e+00
5.026240704462603404e+00,1.905811623246493003e+00
4.999866325137503509e+00,1.911823647294589090e+00
5.099580741950168417e+00,1.917835671342685400e+00
5.028385961137190385e+00,1.923847695390781487e+00
4.955634963624791389e+00,1.929859719438877796e+00
4.910101336765653635e+00,1.935871743486973884e+00
4.817711742379234607e+00,1.941883767535070193e+00
4.869076372620570581e+00,1.947895791583166281e+00
4.829777134077624545e+00,1.953907815631262590e+00
4.736970045753104763e+00,1.959919839679358677e+00
4.707805613699467706e+00,1.965931863727454987e+00
4.579673829744958624e+00,1.971943887775551074e+00
4.633884356254961645e+00,1.977955911823647384e+00
4.471229567910888214e+00,1.983967935871743471e+00
4.489832277953329509e+00,1.989979959919839558e+00
4.368262925064882118e+00,1.995991983967935868e+00
4.324476281122235477e+00,2.002004008016032177e+00
4.326188756861244045e+00,2.008016032064128265e+00
4.216007737956911861e+00,2.014028056112224352e+00
4.122911129460002932e+00,2.020040080160320439e+00
4.202717992183273132e+00,2.026052104208416971e+00
4.216602977985210110e+00,2.032064128256513058e+00
4.083666147090433185e+00,2.038076152304609145e+00
4.046660593886540980e+00,2.044088176352705233e+00
3.974516132894055254e+00,2.050100200400801764e+00
3.971172836608404033e+00,2.056112224448897852e+00
3.881531039204655364e+00,2.062124248496993939e+00
3.872014986183144103e+00,2.068136272545090026e+00
3.791522480140353313e+00,2.074148296593186558e+00
3.820898296377692738e+00,2.080160320641282645e+00
3.753123261077050188e+00,2.086172344689378733e+00
3.618370203965862064e+00,2.092184368737474820e+00
3.548380110146576616e+00,2.098196392785570907e+00
3.643634175294668598e+00,2.104208416833667439e+00
3.490417548999999564e+00,2.110220440881763526e+00
3.428367249922246618e+00,2.116232464929859614e+00
3.426057891120237286e+00,2.122244488977955701e+00
3.357594788035044964e+00,2.128256513026052232e+00
3.345432104359442604e+00,2.134268537074148320e+00
3.159079417366963405e+00,2.140280561122244407e+00
3.106269453512424672e+00,2.146292585170340494e+00
3.100577910284688432e+00,2.152304609218437026e+00
3.089074207273512229e+00,2.158316633266533113e+00
3.028975572634503344e+00,2.164328657314629201e+00
3.027044700439231129e+00,2.170340681362725288e+00
2.857625017643134591e+00,2.176352705410821819e+00
2.886961347786758836e+00,2.182364729458917907e+00
2.833116770457014599e+00,2.188376753507013994e+00
2.686836305229563848e+00,2.194388777555110082e+00
2.827673239818008000e+00,2.200400801603206169e+00
2.690374271362202308e+00,2.206412825651302700e+00
2.575220776937262812e+00,2.212424849699398788e+00
2.495941506313428704e+00,2.218436873747494875e+00
2.382902543053715849e+00,2.224448897795590963e+00
2.445755634652455601e+00,2.230460921843687494e+00
2.301495929846848476e+00,2.236472945891783581e+00
2.311397388150543186e+00,2.242484969939879669e+00
2.216024088347114951e+00,2.248496993987975756e+00
2.115665157723312984e+00,2.254509018036072288e+00
2.000639666630453117e+00,2.260521042084168375e+00
2.035291180661473742e+00,2.266533066132264462e+00
1.892415346888280281e+00,2.272545090180360550e+00
1.982327819537271552e+00,2.278557114228457081e+00
1.858952542295125410e+00,2.284569138276553169e+00
1.770049302137026936e+00,2.290581162324649256e+00
1.717035577127743240e+00,2.296593186372745343e+00
1.578033938171385042e+00,2.302605210420841875e+00
1.525197363807423434e+00,2.308617234468937962e+00
1.443506491072019449e+00,2.314629258517034049e+00
1.505906270099027777e+00,2.320641282565130137e+00
1.401068075456464168e+00,2.326653306613226224e+00
1.353519333606775454e+00,2.332665330661322756e+00
1.298141650827940863e+00,2.338677354709418843e+00
1.209285999554809532e+00,2.344689378757514930e+00
1.092952804650540566e+00,2.350701402805611018e+00
1.076554891782950385e+00,2.356713426853707549e+00
9.725621588707803467e-01,2.362725450901803637e+00
1.001222027688717819e+00,2.368737474949899724e+00
8.921811178452541125e-01,2.374749498997995811e+00
8.126796449918813892e-01,2.380761523046092343e+00
8.113285010420856480e-01,2.386773547094188430e+00
6.634776159861454081e-01,2.392785571142284518e+00
5.637208557649968643e-01,2.398797595190380605e+00
4.359627915653030983e-01,2.404809619238477136e+00
4.557616483110089045e-01,2.410821643286573224e+00
3.297473041365581725e-01,2.416833667334669311e+00
2.724176016042624271e-01,2.422845691382765398e+00
2.235560996734316241e-01,2.428857715430861486e+00
1.825660715383208010e-01,2.434869739478958017e+00
7.710947010847034322e-02,2.440881763527054105e+00
1.000342174398993061e-02,2.446893787575150192e+00
